,userId,contentId,eventId,deck,section
298,user-000080,1.4779746999999999,2,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
299,user-000080,1.4783282,3,Salahaldeen Odeh trained as a boxer and knows how to use his fists,canada
300,user-000081,1.4783329,0,"'1867 was a different time,' PC MPP says during question period",canada
301,user-000081,1.4783274,1,EMS says patient had multiple serious injuries but was stable at the time of transport,canada
302,user-000081,1.4782608,2,Dio Gama advised not to leave country with family's case still being reviewed,
303,user-000081,1.4077461000000002,3,,
304,user-000082,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
305,user-000083,1.4543542,0,,
306,user-000083,1.4782959,1,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
307,user-000084,1.4783315000000001,0,"'The legalization of cannabis does present some challenges to us,' says Vancouver police superintendent",canada
308,user-000084,1.478249,1,Cancellation of First Nations licence currently leaves Clearwater with monopoly on shellfish,canada
309,user-000084,1.4784016000000002,2,Nova Scotia's Serious Incident Response Team investigating allegation,canada
310,user-000084,1.4783829,3,'The look on her face when an eagle would leave ... she just absolutely beamed',canada
311,user-000085,1.4783629999999999,0,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
312,user-000086,1.4782790000000001,0,National Indigenous Youth Entrepreneurship Camp enters its 10th year ,canada
313,user-000086,1.4780594999999999,1,"Wheat yields are way down everywhere but North America, so the rest of the world doesn't have much to sell",business
314,user-000086,1.4782343,2,Attacker was sentenced on Friday to seven years for aggravated assault,canada
315,user-000087,1.4784362,0,4 of 5 defendants may be released on house arrest despite concerns group was training children for attack,world
316,user-000087,1.4783933,1,"The altercation happened on camera, in front of police, with dozens of onlookers",news
317,user-000087,1.4784362,2,4 of 5 defendants may be released on house arrest despite concerns group was training children for attack,world
318,user-000087,1.4783857,3,Pilot died in crash hours after being arrested for assaulting spouse,world
319,user-000087,1.4782608,4,Dio Gama advised not to leave country with family's case still being reviewed,
320,user-000087,1.4784069,5,Public Safety officials will meet Wednesday with members of No-Fly List Kids,canada
321,user-000087,1.4780527,6,,
322,user-000087,1.4783768,7,"We pay tribute to the Queen of Soul's unforgettable song, which became an anthem for changing times",
323,user-000087,1.4780663,8,Sgt. Ralph Morton L. Donaldson met his fate near Rankin Inlet in 1908,canada
324,user-000088,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
325,user-000088,1.4783018,1,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
326,user-000088,1.4783629999999999,2,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
327,user-000088,1.4783329,3,"'1867 was a different time,' PC MPP says during question period",canada
328,user-000088,1.4783391000000001,4,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
329,user-000089,1.4784021,0,,
330,user-000089,1.4780527,1,,
331,user-000089,1.475322,2,,
332,user-000089,1.4783936000000002,3,Retroactive repatriation tax hitting thousands of Canadian residents,politics
333,user-000089,1.4783641,4,"Environmentally friendly paint used for road markings fading fast, city finds",canada
334,user-000089,1.4077461000000002,5,,
335,user-000090,1.4781723,0,"'There’s so many amazing female talents in this sport that deserve equal recognition, equal attention'",canada
336,user-000090,1.4782895,1,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
337,user-000090,1.4779746999999999,2,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
338,user-000090,1.4781773,3,The E.T. Seton Park was a gift to the city in 1946 from late children’s author,canada
339,user-000091,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
340,user-000091,1.4782895,1,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
341,user-000091,1.4685501,2,"Like a real war, it spurs nationalist enthusiasm, but the consequences can be grim",business
342,user-000092,1.4783747,0,"97 per cent said they want a ban on the use of bots, but people split on whether culprits should be prosecuted",canada
343,user-000092,1.4782989,1,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
344,user-000093,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
345,user-000093,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
346,user-000093,1.4783421,2,Longtime Scarborough councillor would likely have to take on an incumbent,canada
347,user-000093,1.478404,3,9 out of 12 public CEGEPs in Montreal have adopted smoke-free policies,canada
348,user-000093,1.4781933,4,Shanghai University reached out to Vanier after 2 of its students won international nursing competition,canada
349,user-000093,1.4679135,5,"Sovereigntist party, mired in 3rd place in polls, commits to free education as part of election platform",canada
350,user-000093,1.4783282,6,Salahaldeen Odeh trained as a boxer and knows how to use his fists,canada
351,user-000094,1.4782870000000001,0,Vancouver celebrates 70 years of the trolleybus with tours aboard a 1954 Canadian Car,canada
352,user-000095,1.4783182,0,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
353,user-000096,1.4780544,0,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
354,user-000097,1.4782633,0,"Don't tell us we didn't warn you. This week's newsletter is all about scary stuff, kids",
355,user-000097,1.4782286,1,"Artists use traditional methods to create work, and props for films like The Revenant",canada
356,user-000098,1.4782816,0,Miranda Conn says the gunfire was likely intended for someone else,canada
357,user-000098,1.4782764,1,RCMP lay 14 charges against 29-year-old man,canada
358,user-000098,1.4782883,2,"Ben Harris, 15, was excited about his future says his father",canada
359,user-000098,1.4782883,3,"Ben Harris, 15, was excited about his future says his father",canada
360,user-000099,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
361,user-000099,1.4782998,1,The 41-year-old fugitive was wanted for uttering death threats and criminal harassment,canada
362,user-000099,1.4783282,2,Salahaldeen Odeh trained as a boxer and knows how to use his fists,canada
363,user-000099,1.4783936000000002,3,Retroactive repatriation tax hitting thousands of Canadian residents,politics
364,user-000099,1.4784374,4,Suspected vehicle attack would be country's 4th in 18 months,world
365,user-000099,1.4784416999999999,5,Professor warned in 2016 that Morandi Bridge was a 'failure of engineering',world
366,user-000099,1.4783933,6,"The altercation happened on camera, in front of police, with dozens of onlookers",news
367,user-000100,1.4783736,0,"'No worry whatsoever' Raymond Bachand says, as U.S.-Mexico talks resume this week",politics
368,user-000100,1.4783629999999999,1,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
369,user-000100,1.4783857,2,Pilot died in crash hours after being arrested for assaulting spouse,world
370,user-000101,1.4782616000000002,0,"‘It still has the healing power,’ chief says of tree that toppled near Yellowknife River because of high winds",canada
371,user-000101,1.4782895,1,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
372,user-000101,1.4779746999999999,2,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
373,user-000101,1.4782933,3,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
374,user-000101,1.4778993999999999,4,Kanata councillor proposes dashboard permit system after commuters complain,canada
375,user-000101,1.4782448000000001,5,Heat-resistant Parker Solar Probe to fly to within 6 million kilometres of sun's surface,technology
376,user-000101,1.4783329,6,"'1867 was a different time,' PC MPP says during question period",canada
377,user-000101,1.4783182,7,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
378,user-000102,1.4783629999999999,0,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
379,user-000102,1.4784374,1,Suspected vehicle attack would be country's 4th in 18 months,world
380,user-000103,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
